"year","state","state_po","county_name","county_fips","office","candidate","party","candidatevotes","totalvotes","version","mode"
"2000","NEBRASKA","NE","MCPHERSON","31117","US PRESIDENT","RALPH NADER","GREEN","1","301","20250821","TOTAL"
"2000","NEBRASKA","NE","MERRICK","31121","US PRESIDENT","AL GORE","DEMOCRAT","848","3340","20250821","TOTAL"
"2000","NEBRASKA","NE","MERRICK","31121","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2380","3340","20250821","TOTAL"
"2000","NEBRASKA","NE","MERRICK","31121","US PRESIDENT","OTHER","OTHER","28","3340","20250821","TOTAL"
"2000","NEBRASKA","NE","MERRICK","31121","US PRESIDENT","RALPH NADER","GREEN","84","3340","20250821","TOTAL"
"2000","NEBRASKA","NE","MORRILL","31123","US PRESIDENT","AL GORE","DEMOCRAT","460","2138","20250821","TOTAL"
"2000","NEBRASKA","NE","MORRILL","31123","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1597","2138","20250821","TOTAL"
"2000","NEBRASKA","NE","MORRILL","31123","US PRESIDENT","OTHER","OTHER","35","2138","20250821","TOTAL"
"2000","NEBRASKA","NE","MORRILL","31123","US PRESIDENT","RALPH NADER","GREEN","46","2138","20250821","TOTAL"
"2000","NEBRASKA","NE","NANCE","31125","US PRESIDENT","AL GORE","DEMOCRAT","497","1665","20250821","TOTAL"
"2000","NEBRASKA","NE","NANCE","31125","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1105","1665","20250821","TOTAL"
"2000","NEBRASKA","NE","NANCE","31125","US PRESIDENT","OTHER","OTHER","17","1665","20250821","TOTAL"
"2000","NEBRASKA","NE","NANCE","31125","US PRESIDENT","RALPH NADER","GREEN","46","1665","20250821","TOTAL"
"2000","NEBRASKA","NE","NEMAHA","31127","US PRESIDENT","AL GORE","DEMOCRAT","1063","3369","20250821","TOTAL"
"2000","NEBRASKA","NE","NEMAHA","31127","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2177","3369","20250821","TOTAL"
"2000","NEBRASKA","NE","NEMAHA","31127","US PRESIDENT","OTHER","OTHER","35","3369","20250821","TOTAL"
"2000","NEBRASKA","NE","NEMAHA","31127","US PRESIDENT","RALPH NADER","GREEN","94","3369","20250821","TOTAL"
"2000","NEBRASKA","NE","NUCKOLLS","31129","US PRESIDENT","AL GORE","DEMOCRAT","644","2443","20250821","TOTAL"
"2000","NEBRASKA","NE","NUCKOLLS","31129","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1701","2443","20250821","TOTAL"
"2000","NEBRASKA","NE","NUCKOLLS","31129","US PRESIDENT","OTHER","OTHER","32","2443","20250821","TOTAL"
"2000","NEBRASKA","NE","NUCKOLLS","31129","US PRESIDENT","RALPH NADER","GREEN","66","2443","20250821","TOTAL"
"2000","NEBRASKA","NE","OTOE","31131","US PRESIDENT","AL GORE","DEMOCRAT","2208","6662","20250821","TOTAL"
"2000","NEBRASKA","NE","OTOE","31131","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4178","6662","20250821","TOTAL"
"2000","NEBRASKA","NE","OTOE","31131","US PRESIDENT","OTHER","OTHER","58","6662","20250821","TOTAL"
"2000","NEBRASKA","NE","OTOE","31131","US PRESIDENT","RALPH NADER","GREEN","218","6662","20250821","TOTAL"
"2000","NEBRASKA","NE","PAWNEE","31133","US PRESIDENT","AL GORE","DEMOCRAT","522","1519","20250821","TOTAL"
"2000","NEBRASKA","NE","PAWNEE","31133","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","937","1519","20250821","TOTAL"
"2000","NEBRASKA","NE","PAWNEE","31133","US PRESIDENT","OTHER","OTHER","22","1519","20250821","TOTAL"
"2000","NEBRASKA","NE","PAWNEE","31133","US PRESIDENT","RALPH NADER","GREEN","38","1519","20250821","TOTAL"
"2000","NEBRASKA","NE","PERKINS","31135","US PRESIDENT","AL GORE","DEMOCRAT","243","1452","20250821","TOTAL"
"2000","NEBRASKA","NE","PERKINS","31135","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1170","1452","20250821","TOTAL"
"2000","NEBRASKA","NE","PERKINS","31135","US PRESIDENT","OTHER","OTHER","8","1452","20250821","TOTAL"
"2000","NEBRASKA","NE","PERKINS","31135","US PRESIDENT","RALPH NADER","GREEN","31","1452","20250821","TOTAL"
"2000","NEBRASKA","NE","PHELPS","31137","US PRESIDENT","AL GORE","DEMOCRAT","934","4627","20250821","TOTAL"
"2000","NEBRASKA","NE","PHELPS","31137","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","3575","4627","20250821","TOTAL"
"2000","NEBRASKA","NE","PHELPS","31137","US PRESIDENT","OTHER","OTHER","32","4627","20250821","TOTAL"
"2000","NEBRASKA","NE","PHELPS","31137","US PRESIDENT","RALPH NADER","GREEN","86","4627","20250821","TOTAL"
"2000","NEBRASKA","NE","PIERCE","31139","US PRESIDENT","AL GORE","DEMOCRAT","570","3208","20250821","TOTAL"
"2000","NEBRASKA","NE","PIERCE","31139","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2534","3208","20250821","TOTAL"
"2000","NEBRASKA","NE","PIERCE","31139","US PRESIDENT","OTHER","OTHER","52","3208","20250821","TOTAL"
"2000","NEBRASKA","NE","PIERCE","31139","US PRESIDENT","RALPH NADER","GREEN","52","3208","20250821","TOTAL"
"2000","NEBRASKA","NE","PLATTE","31141","US PRESIDENT","AL GORE","DEMOCRAT","2612","12859","20250821","TOTAL"
"2000","NEBRASKA","NE","PLATTE","31141","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","9861","12859","20250821","TOTAL"
"2000","NEBRASKA","NE","PLATTE","31141","US PRESIDENT","OTHER","OTHER","120","12859","20250821","TOTAL"
"2000","NEBRASKA","NE","PLATTE","31141","US PRESIDENT","RALPH NADER","GREEN","266","12859","20250821","TOTAL"
"2000","NEBRASKA","NE","POLK","31143","US PRESIDENT","AL GORE","DEMOCRAT","610","2613","20250821","TOTAL"
"2000","NEBRASKA","NE","POLK","31143","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1925","2613","20250821","TOTAL"
"2000","NEBRASKA","NE","POLK","31143","US PRESIDENT","OTHER","OTHER","26","2613","20250821","TOTAL"
"2000","NEBRASKA","NE","POLK","31143","US PRESIDENT","RALPH NADER","GREEN","52","2613","20250821","TOTAL"
"2000","NEBRASKA","NE","RED WILLOW","31145","US PRESIDENT","AL GORE","DEMOCRAT","1188","5025","20250821","TOTAL"
"2000","NEBRASKA","NE","RED WILLOW","31145","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","3680","5025","20250821","TOTAL"
"2000","NEBRASKA","NE","RED WILLOW","31145","US PRESIDENT","OTHER","OTHER","54","5025","20250821","TOTAL"
"2000","NEBRASKA","NE","RED WILLOW","31145","US PRESIDENT","RALPH NADER","GREEN","103","5025","20250821","TOTAL"
"2000","NEBRASKA","NE","RICHARDSON","31147","US PRESIDENT","AL GORE","DEMOCRAT","1382","4150","20250821","TOTAL"
"2000","NEBRASKA","NE","RICHARDSON","31147","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2623","4150","20250821","TOTAL"
"2000","NEBRASKA","NE","RICHARDSON","31147","US PRESIDENT","OTHER","OTHER","62","4150","20250821","TOTAL"
"2000","NEBRASKA","NE","RICHARDSON","31147","US PRESIDENT","RALPH NADER","GREEN","83","4150","20250821","TOTAL"
"2000","NEBRASKA","NE","ROCK","31149","US PRESIDENT","AL GORE","DEMOCRAT","141","894","20250821","TOTAL"
"2000","NEBRASKA","NE","ROCK","31149","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","725","894","20250821","TOTAL"
"2000","NEBRASKA","NE","ROCK","31149","US PRESIDENT","OTHER","OTHER","11","894","20250821","TOTAL"
"2000","NEBRASKA","NE","ROCK","31149","US PRESIDENT","RALPH NADER","GREEN","17","894","20250821","TOTAL"
"2000","NEBRASKA","NE","SALINE","31151","US PRESIDENT","AL GORE","DEMOCRAT","2321","5145","20250821","TOTAL"
"2000","NEBRASKA","NE","SALINE","31151","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2581","5145","20250821","TOTAL"
"2000","NEBRASKA","NE","SALINE","31151","US PRESIDENT","OTHER","OTHER","56","5145","20250821","TOTAL"
"2000","NEBRASKA","NE","SALINE","31151","US PRESIDENT","RALPH NADER","GREEN","187","5145","20250821","TOTAL"
"2000","NEBRASKA","NE","SARPY","31153","US PRESIDENT","AL GORE","DEMOCRAT","14637","45278","20250821","TOTAL"
"2000","NEBRASKA","NE","SARPY","31153","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","28979","45278","20250821","TOTAL"
"2000","NEBRASKA","NE","SARPY","31153","US PRESIDENT","OTHER","OTHER","354","45278","20250821","TOTAL"
"2000","NEBRASKA","NE","SARPY","31153","US PRESIDENT","RALPH NADER","GREEN","1308","45278","20250821","TOTAL"
"2000","NEBRASKA","NE","SAUNDERS","31155","US PRESIDENT","AL GORE","DEMOCRAT","2852","8919","20250821","TOTAL"
"2000","NEBRASKA","NE","SAUNDERS","31155","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","5688","8919","20250821","TOTAL"
"2000","NEBRASKA","NE","SAUNDERS","31155","US PRESIDENT","OTHER","OTHER","102","8919","20250821","TOTAL"
"2000","NEBRASKA","NE","SAUNDERS","31155","US PRESIDENT","RALPH NADER","GREEN","277","8919","20250821","TOTAL"
"2000","NEBRASKA","NE","SCOTTS BLUFF","31157","US PRESIDENT","AL GORE","DEMOCRAT","3937","13839","20250821","TOTAL"
"2000","NEBRASKA","NE","SCOTTS BLUFF","31157","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","9397","13839","20250821","TOTAL"
"2000","NEBRASKA","NE","SCOTTS BLUFF","31157","US PRESIDENT","OTHER","OTHER","105","13839","20250821","TOTAL"
"2000","NEBRASKA","NE","SCOTTS BLUFF","31157","US PRESIDENT","RALPH NADER","GREEN","400","13839","20250821","TOTAL"
"2000","NEBRASKA","NE","SEWARD","31159","US PRESIDENT","AL GORE","DEMOCRAT","2250","7016","20250821","TOTAL"
"2000","NEBRASKA","NE","SEWARD","31159","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4457","7016","20250821","TOTAL"
"2000","NEBRASKA","NE","SEWARD","31159","US PRESIDENT","OTHER","OTHER","64","7016","20250821","TOTAL"
"2000","NEBRASKA","NE","SEWARD","31159","US PRESIDENT","RALPH NADER","GREEN","245","7016","20250821","TOTAL"
"2000","NEBRASKA","NE","SHERIDAN","31161","US PRESIDENT","AL GORE","DEMOCRAT","392","2576","20250821","TOTAL"
"2000","NEBRASKA","NE","SHERIDAN","31161","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2105","2576","20250821","TOTAL"
"2000","NEBRASKA","NE","SHERIDAN","31161","US PRESIDENT","OTHER","OTHER","25","2576","20250821","TOTAL"
"2000","NEBRASKA","NE","SHERIDAN","31161","US PRESIDENT","RALPH NADER","GREEN","54","2576","20250821","TOTAL"
"2000","NEBRASKA","NE","SHERMAN","31163","US PRESIDENT","AL GORE","DEMOCRAT","564","1705","20250821","TOTAL"
"2000","NEBRASKA","NE","SHERMAN","31163","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1072","1705","20250821","TOTAL"
"2000","NEBRASKA","NE","SHERMAN","31163","US PRESIDENT","OTHER","OTHER","21","1705","20250821","TOTAL"
"2000","NEBRASKA","NE","SHERMAN","31163","US PRESIDENT","RALPH NADER","GREEN","48","1705","20250821","TOTAL"
"2000","NEBRASKA","NE","SIOUX","31165","US PRESIDENT","AL GORE","DEMOCRAT","98","752","20250821","TOTAL"
"2000","NEBRASKA","NE","SIOUX","31165","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","629","752","20250821","TOTAL"
"2000","NEBRASKA","NE","SIOUX","31165","US PRESIDENT","OTHER","OTHER","7","752","20250821","TOTAL"
"2000","NEBRASKA","NE","SIOUX","31165","US PRESIDENT","RALPH NADER","GREEN","18","752","20250821","TOTAL"
"2000","NEBRASKA","NE","STANTON","31167","US PRESIDENT","AL GORE","DEMOCRAT","500","2486","20250821","TOTAL"
"2000","NEBRASKA","NE","STANTON","31167","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1895","2486","20250821","TOTAL"
"2000","NEBRASKA","NE","STANTON","31167","US PRESIDENT","OTHER","OTHER","38","2486","20250821","TOTAL"
"2000","NEBRASKA","NE","STANTON","31167","US PRESIDENT","RALPH NADER","GREEN","53","2486","20250821","TOTAL"
"2000","NEBRASKA","NE","THAYER","31169","US PRESIDENT","AL GORE","DEMOCRAT","821","3006","20250821","TOTAL"
"2000","NEBRASKA","NE","THAYER","31169","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2096","3006","20250821","TOTAL"
"2000","NEBRASKA","NE","THAYER","31169","US PRESIDENT","OTHER","OTHER","24","3006","20250821","TOTAL"
"2000","NEBRASKA","NE","THAYER","31169","US PRESIDENT","RALPH NADER","GREEN","65","3006","20250821","TOTAL"
"2000","NEBRASKA","NE","THOMAS","31171","US PRESIDENT","AL GORE","DEMOCRAT","55","395","20250821","TOTAL"
"2000","NEBRASKA","NE","THOMAS","31171","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","329","395","20250821","TOTAL"
"2000","NEBRASKA","NE","THOMAS","31171","US PRESIDENT","OTHER","OTHER","2","395","20250821","TOTAL"
"2000","NEBRASKA","NE","THOMAS","31171","US PRESIDENT","RALPH NADER","GREEN","9","395","20250821","TOTAL"
"2000","NEBRASKA","NE","THURSTON","31173","US PRESIDENT","AL GORE","DEMOCRAT","924","2082","20250821","TOTAL"
"2000","NEBRASKA","NE","THURSTON","31173","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1040","2082","20250821","TOTAL"
"2000","NEBRASKA","NE","THURSTON","31173","US PRESIDENT","OTHER","OTHER","62","2082","20250821","TOTAL"
"2000","NEBRASKA","NE","THURSTON","31173","US PRESIDENT","RALPH NADER","GREEN","56","2082","20250821","TOTAL"
"2000","NEBRASKA","NE","VALLEY","31175","US PRESIDENT","AL GORE","DEMOCRAT","583","2263","20250821","TOTAL"
"2000","NEBRASKA","NE","VALLEY","31175","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1610","2263","20250821","TOTAL"
"2000","NEBRASKA","NE","VALLEY","31175","US PRESIDENT","OTHER","OTHER","25","2263","20250821","TOTAL"
"2000","NEBRASKA","NE","VALLEY","31175","US PRESIDENT","RALPH NADER","GREEN","45","2263","20250821","TOTAL"
"2000","NEBRASKA","NE","WASHINGTON","31177","US PRESIDENT","AL GORE","DEMOCRAT","2550","8626","20250821","TOTAL"
"2000","NEBRASKA","NE","WASHINGTON","31177","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","5758","8626","20250821","TOTAL"
"2000","NEBRASKA","NE","WASHINGTON","31177","US PRESIDENT","OTHER","OTHER","84","8626","20250821","TOTAL"
"2000","NEBRASKA","NE","WASHINGTON","31177","US PRESIDENT","RALPH NADER","GREEN","234","8626","20250821","TOTAL"
"2000","NEBRASKA","NE","WAYNE","31179","US PRESIDENT","AL GORE","DEMOCRAT","1001","3940","20250821","TOTAL"
"2000","NEBRASKA","NE","WAYNE","31179","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2774","3940","20250821","TOTAL"
"2000","NEBRASKA","NE","WAYNE","31179","US PRESIDENT","OTHER","OTHER","46","3940","20250821","TOTAL"
"2000","NEBRASKA","NE","WAYNE","31179","US PRESIDENT","RALPH NADER","GREEN","119","3940","20250821","TOTAL"
"2000","NEBRASKA","NE","WEBSTER","31181","US PRESIDENT","AL GORE","DEMOCRAT","584","1945","20250821","TOTAL"
"2000","NEBRASKA","NE","WEBSTER","31181","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1302","1945","20250821","TOTAL"
"2000","NEBRASKA","NE","WEBSTER","31181","US PRESIDENT","OTHER","OTHER","11","1945","20250821","TOTAL"
"2000","NEBRASKA","NE","WEBSTER","31181","US PRESIDENT","RALPH NADER","GREEN","48","1945","20250821","TOTAL"
"2000","NEBRASKA","NE","WHEELER","31183","US PRESIDENT","AL GORE","DEMOCRAT","85","453","20250821","TOTAL"
"2000","NEBRASKA","NE","WHEELER","31183","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","351","453","20250821","TOTAL"
"2000","NEBRASKA","NE","WHEELER","31183","US PRESIDENT","OTHER","OTHER","6","453","20250821","TOTAL"
"2000","NEBRASKA","NE","WHEELER","31183","US PRESIDENT","RALPH NADER","GREEN","11","453","20250821","TOTAL"
"2000","NEBRASKA","NE","YORK","31185","US PRESIDENT","AL GORE","DEMOCRAT","1407","6460","20250821","TOTAL"
"2000","NEBRASKA","NE","YORK","31185","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4816","6460","20250821","TOTAL"
"2000","NEBRASKA","NE","YORK","31185","US PRESIDENT","OTHER","OTHER","76","6460","20250821","TOTAL"
"2000","NEBRASKA","NE","YORK","31185","US PRESIDENT","RALPH NADER","GREEN","161","6460","20250821","TOTAL"
"2000","NEVADA","NV","CARSON CITY","32510","US PRESIDENT","AL GORE","DEMOCRAT","7354","19452","20250821","TOTAL"
"2000","NEVADA","NV","CARSON CITY","32510","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","11084","19452","20250821","TOTAL"
"2000","NEVADA","NV","CARSON CITY","32510","US PRESIDENT","OTHER","OTHER","409","19452","20250821","TOTAL"
"2000","NEVADA","NV","CARSON CITY","32510","US PRESIDENT","RALPH NADER","GREEN","605","19452","20250821","TOTAL"
"2000","NEVADA","NV","CHURCHILL","32001","US PRESIDENT","AL GORE","DEMOCRAT","2191","8823","20250821","TOTAL"
"2000","NEVADA","NV","CHURCHILL","32001","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","6237","8823","20250821","TOTAL"
"2000","NEVADA","NV","CHURCHILL","32001","US PRESIDENT","OTHER","OTHER","206","8823","20250821","TOTAL"
"2000","NEVADA","NV","CHURCHILL","32001","US PRESIDENT","RALPH NADER","GREEN","189","8823","20250821","TOTAL"
"2000","NEVADA","NV","CLARK","32003","US PRESIDENT","AL GORE","DEMOCRAT","196100","382198","20250821","TOTAL"
"2000","NEVADA","NV","CLARK","32003","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","170932","382198","20250821","TOTAL"
"2000","NEVADA","NV","CLARK","32003","US PRESIDENT","OTHER","OTHER","7224","382198","20250821","TOTAL"
"2000","NEVADA","NV","CLARK","32003","US PRESIDENT","RALPH NADER","GREEN","7942","382198","20250821","TOTAL"
"2000","NEVADA","NV","DOUGLAS","32005","US PRESIDENT","AL GORE","DEMOCRAT","5837","17974","20250821","TOTAL"
"2000","NEVADA","NV","DOUGLAS","32005","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","11193","17974","20250821","TOTAL"
"2000","NEVADA","NV","DOUGLAS","32005","US PRESIDENT","OTHER","OTHER","351","17974","20250821","TOTAL"
"2000","NEVADA","NV","DOUGLAS","32005","US PRESIDENT","RALPH NADER","GREEN","593","17974","20250821","TOTAL"
"2000","NEVADA","NV","ELKO","32007","US PRESIDENT","AL GORE","DEMOCRAT","2542","14180","20250821","TOTAL"
"2000","NEVADA","NV","ELKO","32007","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","11025","14180","20250821","TOTAL"
"2000","NEVADA","NV","ELKO","32007","US PRESIDENT","OTHER","OTHER","392","14180","20250821","TOTAL"
"2000","NEVADA","NV","ELKO","32007","US PRESIDENT","RALPH NADER","GREEN","221","14180","20250821","TOTAL"
"2000","NEVADA","NV","ESMERALDA","32009","US PRESIDENT","AL GORE","DEMOCRAT","116","491","20250821","TOTAL"
"2000","NEVADA","NV","ESMERALDA","32009","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","333","491","20250821","TOTAL"
"2000","NEVADA","NV","ESMERALDA","32009","US PRESIDENT","OTHER","OTHER","28","491","20250821","TOTAL"
"2000","NEVADA","NV","ESMERALDA","32009","US PRESIDENT","RALPH NADER","GREEN","14","491","20250821","TOTAL"
"2000","NEVADA","NV","EUREKA","32011","US PRESIDENT","AL GORE","DEMOCRAT","150","837","20250821","TOTAL"
"2000","NEVADA","NV","EUREKA","32011","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","632","837","20250821","TOTAL"
"2000","NEVADA","NV","EUREKA","32011","US PRESIDENT","OTHER","OTHER","40","837","20250821","TOTAL"
"2000","NEVADA","NV","EUREKA","32011","US PRESIDENT","RALPH NADER","GREEN","15","837","20250821","TOTAL"
"2000","NEVADA","NV","HUMBOLDT","32013","US PRESIDENT","AL GORE","DEMOCRAT","1128","5030","20250821","TOTAL"
"2000","NEVADA","NV","HUMBOLDT","32013","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","3638","5030","20250821","TOTAL"
"2000","NEVADA","NV","HUMBOLDT","32013","US PRESIDENT","OTHER","OTHER","127","5030","20250821","TOTAL"
"2000","NEVADA","NV","HUMBOLDT","32013","US PRESIDENT","RALPH NADER","GREEN","137","5030","20250821","TOTAL"
"2000","NEVADA","NV","LANDER","32015","US PRESIDENT","AL GORE","DEMOCRAT","395","2119","20250821","TOTAL"
"2000","NEVADA","NV","LANDER","32015","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1619","2119","20250821","TOTAL"
"2000","NEVADA","NV","LANDER","32015","US PRESIDENT","OTHER","OTHER","68","2119","20250821","TOTAL"
"2000","NEVADA","NV","LANDER","32015","US PRESIDENT","RALPH NADER","GREEN","37","2119","20250821","TOTAL"
"2000","NEVADA","NV","LINCOLN","32017","US PRESIDENT","AL GORE","DEMOCRAT","461","1956","20250821","TOTAL"
"2000","NEVADA","NV","LINCOLN","32017","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1372","1956","20250821","TOTAL"
"2000","NEVADA","NV","LINCOLN","32017","US PRESIDENT","OTHER","OTHER","83","1956","20250821","TOTAL"
"2000","NEVADA","NV","LINCOLN","32017","US PRESIDENT","RALPH NADER","GREEN","40","1956","20250821","TOTAL"
"2000","NEVADA","NV","LYON","32019","US PRESIDENT","AL GORE","DEMOCRAT","3955","11992","20250821","TOTAL"
"2000","NEVADA","NV","LYON","32019","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","7270","11992","20250821","TOTAL"
"2000","NEVADA","NV","LYON","32019","US PRESIDENT","OTHER","OTHER","385","11992","20250821","TOTAL"
"2000","NEVADA","NV","LYON","32019","US PRESIDENT","RALPH NADER","GREEN","382","11992","20250821","TOTAL"
"2000","NEVADA","NV","MINERAL","32021","US PRESIDENT","AL GORE","DEMOCRAT","916","2293","20250821","TOTAL"
"2000","NEVADA","NV","MINERAL","32021","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1227","2293","20250821","TOTAL"
"2000","NEVADA","NV","MINERAL","32021","US PRESIDENT","OTHER","OTHER","69","2293","20250821","TOTAL"
"2000","NEVADA","NV","MINERAL","32021","US PRESIDENT","RALPH NADER","GREEN","81","2293","20250821","TOTAL"
"2000","NEVADA","NV","NYE","32023","US PRESIDENT","AL GORE","DEMOCRAT","4525","12181","20250821","TOTAL"
"2000","NEVADA","NV","NYE","32023","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","6904","12181","20250821","TOTAL"
"2000","NEVADA","NV","NYE","32023","US PRESIDENT","OTHER","OTHER","420","12181","20250821","TOTAL"
"2000","NEVADA","NV","NYE","32023","US PRESIDENT","RALPH NADER","GREEN","332","12181","20250821","TOTAL"
"2000","NEVADA","NV","PERSHING","32027","US PRESIDENT","AL GORE","DEMOCRAT","476","1802","20250821","TOTAL"
"2000","NEVADA","NV","PERSHING","32027","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1221","1802","20250821","TOTAL"
"2000","NEVADA","NV","PERSHING","32027","US PRESIDENT","OTHER","OTHER","59","1802","20250821","TOTAL"
"2000","NEVADA","NV","PERSHING","32027","US PRESIDENT","RALPH NADER","GREEN","46","1802","20250821","TOTAL"
"2000","NEVADA","NV","STOREY","32029","US PRESIDENT","AL GORE","DEMOCRAT","666","1798","20250821","TOTAL"
"2000","NEVADA","NV","STOREY","32029","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1014","1798","20250821","TOTAL"
"2000","NEVADA","NV","STOREY","32029","US PRESIDENT","OTHER","OTHER","39","1798","20250821","TOTAL"
"2000","NEVADA","NV","STOREY","32029","US PRESIDENT","RALPH NADER","GREEN","79","1798","20250821","TOTAL"
"2000","NEVADA","NV","WASHOE","32031","US PRESIDENT","AL GORE","DEMOCRAT","52097","122301","20250821","TOTAL"
"2000","NEVADA","NV","WASHOE","32031","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","63640","122301","20250821","TOTAL"
"2000","NEVADA","NV","WASHOE","32031","US PRESIDENT","OTHER","OTHER","2355","122301","20250821","TOTAL"
"2000","NEVADA","NV","WASHOE","32031","US PRESIDENT","RALPH NADER","GREEN","4209","122301","20250821","TOTAL"
"2000","NEVADA","NV","WHITE PINE","32033","US PRESIDENT","AL GORE","DEMOCRAT","1069","3543","20250821","TOTAL"
"2000","NEVADA","NV","WHITE PINE","32033","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2234","3543","20250821","TOTAL"
"2000","NEVADA","NV","WHITE PINE","32033","US PRESIDENT","OTHER","OTHER","154","3543","20250821","TOTAL"
"2000","NEVADA","NV","WHITE PINE","32033","US PRESIDENT","RALPH NADER","GREEN","86","3543","20250821","TOTAL"
"2000","NEW HAMPSHIRE","NH","BELKNAP","33001","US PRESIDENT","AL GORE","DEMOCRAT","10719","26795","20250821","TOTAL"
"2000","NEW HAMPSHIRE","NH","BELKNAP","33001","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","14799","26795","20250821","TOTAL"
"2000","NEW HAMPSHIRE","NH","BELKNAP","33001","US PRESIDENT","OTHER","OTHER","300","26795","20250821","TOTAL"
"2000","NEW HAMPSHIRE","NH","BELKNAP","33001","US PRESIDENT","RALPH NADER","GREEN","977","26795","20250821","TOTAL"
"2000","NEW HAMPSHIRE","NH","CARROLL","33003","US PRESIDENT","AL GORE","DEMOCRAT","9852","23879","20250821","TOTAL"
"2000","NEW HAMPSHIRE","NH","CARROLL","33003","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","12597","23879","20250821","TOTAL"
"2000","NEW HAMPSHIRE","NH","CARROLL","33003","US PRESIDENT","OTHER","OTHER","344","23879","20250821","TOTAL"
"2000","NEW HAMPSHIRE","NH","CARROLL","33003","US PRESIDENT","RALPH NADER","GREEN","1086","23879","20250821","TOTAL"
"2000","NEW HAMPSHIRE","NH","CHESHIRE","33005","US PRESIDENT","AL GORE","DEMOCRAT","17382","33395","20250821","TOTAL"
"2000","NEW HAMPSHIRE","NH","CHESHIRE","33005","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","13793","33395","20250821","TOTAL"
"2000","NEW HAMPSHIRE","NH","CHESHIRE","33005","US PRESIDENT","OTHER","OTHER","470","33395","20250821","TOTAL"
"2000","NEW HAMPSHIRE","NH","CHESHIRE","33005","US PRESIDENT","RALPH NADER","GREEN","1750","33395","20250821","TOTAL"
"2000","NEW HAMPSHIRE","NH","COOS","33007","US PRESIDENT","AL GORE","DEMOCRAT","6570","14600","20250821","TOTAL"
"2000","NEW HAMPSHIRE","NH","COOS","33007","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","7329","14600","20250821","TOTAL"
"2000","NEW HAMPSHIRE","NH","COOS","33007","US PRESIDENT","OTHER","OTHER","238","14600","20250821","TOTAL"
"2000","NEW HAMPSHIRE","NH","COOS","33007","US PRESIDENT","RALPH NADER","GREEN","463","14600","20250821","TOTAL"
