"year","state","state_po","county_name","county_fips","office","candidate","party","candidatevotes","totalvotes","version","mode"
"2008","ARKANSAS","AR","UNION","05139","US PRESIDENT","OTHER","OTHER","312","17179","20250821","TOTAL"
"2008","ARKANSAS","AR","VAN BUREN","05141","US PRESIDENT","BARACK OBAMA","DEMOCRAT","2151","6703","20250821","TOTAL"
"2008","ARKANSAS","AR","VAN BUREN","05141","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","4276","6703","20250821","TOTAL"
"2008","ARKANSAS","AR","VAN BUREN","05141","US PRESIDENT","OTHER","OTHER","276","6703","20250821","TOTAL"
"2008","ARKANSAS","AR","WASHINGTON","05143","US PRESIDENT","BARACK OBAMA","DEMOCRAT","29021","68380","20250821","TOTAL"
"2008","ARKANSAS","AR","WASHINGTON","05143","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","37963","68380","20250821","TOTAL"
"2008","ARKANSAS","AR","WASHINGTON","05143","US PRESIDENT","OTHER","OTHER","1396","68380","20250821","TOTAL"
"2008","ARKANSAS","AR","WHITE","05145","US PRESIDENT","BARACK OBAMA","DEMOCRAT","6732","26955","20250821","TOTAL"
"2008","ARKANSAS","AR","WHITE","05145","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","19467","26955","20250821","TOTAL"
"2008","ARKANSAS","AR","WHITE","05145","US PRESIDENT","OTHER","OTHER","756","26955","20250821","TOTAL"
"2008","ARKANSAS","AR","WOODRUFF","05147","US PRESIDENT","BARACK OBAMA","DEMOCRAT","1412","2761","20250821","TOTAL"
"2008","ARKANSAS","AR","WOODRUFF","05147","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","1206","2761","20250821","TOTAL"
"2008","ARKANSAS","AR","WOODRUFF","05147","US PRESIDENT","OTHER","OTHER","143","2761","20250821","TOTAL"
"2008","ARKANSAS","AR","YELL","05149","US PRESIDENT","BARACK OBAMA","DEMOCRAT","2003","6036","20250821","TOTAL"
"2008","ARKANSAS","AR","YELL","05149","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","3808","6036","20250821","TOTAL"
"2008","ARKANSAS","AR","YELL","05149","US PRESIDENT","OTHER","OTHER","225","6036","20250821","TOTAL"
"2008","CALIFORNIA","CA","ALAMEDA","06001","US PRESIDENT","BARACK OBAMA","DEMOCRAT","489106","621029","20250821","TOTAL"
"2008","CALIFORNIA","CA","ALAMEDA","06001","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","119555","621029","20250821","TOTAL"
"2008","CALIFORNIA","CA","ALAMEDA","06001","US PRESIDENT","OTHER","OTHER","12368","621029","20250821","TOTAL"
"2008","CALIFORNIA","CA","ALPINE","06003","US PRESIDENT","BARACK OBAMA","DEMOCRAT","422","692","20250821","TOTAL"
"2008","CALIFORNIA","CA","ALPINE","06003","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","252","692","20250821","TOTAL"
"2008","CALIFORNIA","CA","ALPINE","06003","US PRESIDENT","OTHER","OTHER","18","692","20250821","TOTAL"
"2008","CALIFORNIA","CA","AMADOR","06005","US PRESIDENT","BARACK OBAMA","DEMOCRAT","7813","18810","20250821","TOTAL"
"2008","CALIFORNIA","CA","AMADOR","06005","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","10561","18810","20250821","TOTAL"
"2008","CALIFORNIA","CA","AMADOR","06005","US PRESIDENT","OTHER","OTHER","436","18810","20250821","TOTAL"
"2008","CALIFORNIA","CA","BUTTE","06007","US PRESIDENT","BARACK OBAMA","DEMOCRAT","49013","98325","20250821","TOTAL"
"2008","CALIFORNIA","CA","BUTTE","06007","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","46706","98325","20250821","TOTAL"
"2008","CALIFORNIA","CA","BUTTE","06007","US PRESIDENT","OTHER","OTHER","2606","98325","20250821","TOTAL"
"2008","CALIFORNIA","CA","CALAVERAS","06009","US PRESIDENT","BARACK OBAMA","DEMOCRAT","9813","23306","20250821","TOTAL"
"2008","CALIFORNIA","CA","CALAVERAS","06009","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","12835","23306","20250821","TOTAL"
"2008","CALIFORNIA","CA","CALAVERAS","06009","US PRESIDENT","OTHER","OTHER","658","23306","20250821","TOTAL"
"2008","CALIFORNIA","CA","COLUSA","06011","US PRESIDENT","BARACK OBAMA","DEMOCRAT","2569","6429","20250821","TOTAL"
"2008","CALIFORNIA","CA","COLUSA","06011","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","3733","6429","20250821","TOTAL"
"2008","CALIFORNIA","CA","COLUSA","06011","US PRESIDENT","OTHER","OTHER","127","6429","20250821","TOTAL"
"2008","CALIFORNIA","CA","CONTRA COSTA","06013","US PRESIDENT","BARACK OBAMA","DEMOCRAT","306983","451650","20250821","TOTAL"
"2008","CALIFORNIA","CA","CONTRA COSTA","06013","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","136436","451650","20250821","TOTAL"
"2008","CALIFORNIA","CA","CONTRA COSTA","06013","US PRESIDENT","OTHER","OTHER","8231","451650","20250821","TOTAL"
"2008","CALIFORNIA","CA","DEL NORTE","06015","US PRESIDENT","BARACK OBAMA","DEMOCRAT","4323","9531","20250821","TOTAL"
"2008","CALIFORNIA","CA","DEL NORTE","06015","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","4967","9531","20250821","TOTAL"
"2008","CALIFORNIA","CA","DEL NORTE","06015","US PRESIDENT","OTHER","OTHER","241","9531","20250821","TOTAL"
"2008","CALIFORNIA","CA","EL DORADO","06017","US PRESIDENT","BARACK OBAMA","DEMOCRAT","40529","92926","20250821","TOTAL"
"2008","CALIFORNIA","CA","EL DORADO","06017","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","50314","92926","20250821","TOTAL"
"2008","CALIFORNIA","CA","EL DORADO","06017","US PRESIDENT","OTHER","OTHER","2083","92926","20250821","TOTAL"
"2008","CALIFORNIA","CA","FRESNO","06019","US PRESIDENT","BARACK OBAMA","DEMOCRAT","136706","272289","20250821","TOTAL"
"2008","CALIFORNIA","CA","FRESNO","06019","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","131015","272289","20250821","TOTAL"
"2008","CALIFORNIA","CA","FRESNO","06019","US PRESIDENT","OTHER","OTHER","4568","272289","20250821","TOTAL"
"2008","CALIFORNIA","CA","GLENN","06021","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3734","9879","20250821","TOTAL"
"2008","CALIFORNIA","CA","GLENN","06021","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","5910","9879","20250821","TOTAL"
"2008","CALIFORNIA","CA","GLENN","06021","US PRESIDENT","OTHER","OTHER","235","9879","20250821","TOTAL"
"2008","CALIFORNIA","CA","HUMBOLDT","06023","US PRESIDENT","BARACK OBAMA","DEMOCRAT","39692","63727","20250821","TOTAL"
"2008","CALIFORNIA","CA","HUMBOLDT","06023","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","21713","63727","20250821","TOTAL"
"2008","CALIFORNIA","CA","HUMBOLDT","06023","US PRESIDENT","OTHER","OTHER","2322","63727","20250821","TOTAL"
"2008","CALIFORNIA","CA","IMPERIAL","06025","US PRESIDENT","BARACK OBAMA","DEMOCRAT","24162","38820","20250821","TOTAL"
"2008","CALIFORNIA","CA","IMPERIAL","06025","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","14008","38820","20250821","TOTAL"
"2008","CALIFORNIA","CA","IMPERIAL","06025","US PRESIDENT","OTHER","OTHER","650","38820","20250821","TOTAL"
"2008","CALIFORNIA","CA","INYO","06027","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3743","8533","20250821","TOTAL"
"2008","CALIFORNIA","CA","INYO","06027","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","4523","8533","20250821","TOTAL"
"2008","CALIFORNIA","CA","INYO","06027","US PRESIDENT","OTHER","OTHER","267","8533","20250821","TOTAL"
"2008","CALIFORNIA","CA","KERN","06029","US PRESIDENT","BARACK OBAMA","DEMOCRAT","93457","232850","20250821","TOTAL"
"2008","CALIFORNIA","CA","KERN","06029","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","134793","232850","20250821","TOTAL"
"2008","CALIFORNIA","CA","KERN","06029","US PRESIDENT","OTHER","OTHER","4600","232850","20250821","TOTAL"
"2008","CALIFORNIA","CA","KINGS","06031","US PRESIDENT","BARACK OBAMA","DEMOCRAT","14747","35108","20250821","TOTAL"
"2008","CALIFORNIA","CA","KINGS","06031","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","19710","35108","20250821","TOTAL"
"2008","CALIFORNIA","CA","KINGS","06031","US PRESIDENT","OTHER","OTHER","651","35108","20250821","TOTAL"
"2008","CALIFORNIA","CA","LAKE","06033","US PRESIDENT","BARACK OBAMA","DEMOCRAT","14854","25542","20250821","TOTAL"
"2008","CALIFORNIA","CA","LAKE","06033","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","9935","25542","20250821","TOTAL"
"2008","CALIFORNIA","CA","LAKE","06033","US PRESIDENT","OTHER","OTHER","753","25542","20250821","TOTAL"
"2008","CALIFORNIA","CA","LASSEN","06035","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3586","11387","20250821","TOTAL"
"2008","CALIFORNIA","CA","LASSEN","06035","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","7483","11387","20250821","TOTAL"
"2008","CALIFORNIA","CA","LASSEN","06035","US PRESIDENT","OTHER","OTHER","318","11387","20250821","TOTAL"
"2008","CALIFORNIA","CA","LOS ANGELES","06037","US PRESIDENT","BARACK OBAMA","DEMOCRAT","2295853","3318248","20250821","TOTAL"
"2008","CALIFORNIA","CA","LOS ANGELES","06037","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","956425","3318248","20250821","TOTAL"
"2008","CALIFORNIA","CA","LOS ANGELES","06037","US PRESIDENT","OTHER","OTHER","65970","3318248","20250821","TOTAL"
"2008","CALIFORNIA","CA","MADERA","06039","US PRESIDENT","BARACK OBAMA","DEMOCRAT","17952","42355","20250821","TOTAL"
"2008","CALIFORNIA","CA","MADERA","06039","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","23583","42355","20250821","TOTAL"
"2008","CALIFORNIA","CA","MADERA","06039","US PRESIDENT","OTHER","OTHER","820","42355","20250821","TOTAL"
"2008","CALIFORNIA","CA","MARIN","06041","US PRESIDENT","BARACK OBAMA","DEMOCRAT","109320","140197","20250821","TOTAL"
"2008","CALIFORNIA","CA","MARIN","06041","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","28384","140197","20250821","TOTAL"
"2008","CALIFORNIA","CA","MARIN","06041","US PRESIDENT","OTHER","OTHER","2493","140197","20250821","TOTAL"
"2008","CALIFORNIA","CA","MARIPOSA","06043","US PRESIDENT","BARACK OBAMA","DEMOCRAT","4100","9651","20250821","TOTAL"
"2008","CALIFORNIA","CA","MARIPOSA","06043","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","5298","9651","20250821","TOTAL"
"2008","CALIFORNIA","CA","MARIPOSA","06043","US PRESIDENT","OTHER","OTHER","253","9651","20250821","TOTAL"
"2008","CALIFORNIA","CA","MENDOCINO","06045","US PRESIDENT","BARACK OBAMA","DEMOCRAT","27843","40016","20250821","TOTAL"
"2008","CALIFORNIA","CA","MENDOCINO","06045","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","10721","40016","20250821","TOTAL"
"2008","CALIFORNIA","CA","MENDOCINO","06045","US PRESIDENT","OTHER","OTHER","1452","40016","20250821","TOTAL"
"2008","CALIFORNIA","CA","MERCED","06047","US PRESIDENT","BARACK OBAMA","DEMOCRAT","34031","63808","20250821","TOTAL"
"2008","CALIFORNIA","CA","MERCED","06047","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","28704","63808","20250821","TOTAL"
"2008","CALIFORNIA","CA","MERCED","06047","US PRESIDENT","OTHER","OTHER","1073","63808","20250821","TOTAL"
"2008","CALIFORNIA","CA","MODOC","06049","US PRESIDENT","BARACK OBAMA","DEMOCRAT","1313","4420","20250821","TOTAL"
"2008","CALIFORNIA","CA","MODOC","06049","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","2981","4420","20250821","TOTAL"
"2008","CALIFORNIA","CA","MODOC","06049","US PRESIDENT","OTHER","OTHER","126","4420","20250821","TOTAL"
"2008","CALIFORNIA","CA","MONO","06051","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3093","5571","20250821","TOTAL"
"2008","CALIFORNIA","CA","MONO","06051","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","2354","5571","20250821","TOTAL"
"2008","CALIFORNIA","CA","MONO","06051","US PRESIDENT","OTHER","OTHER","124","5571","20250821","TOTAL"
"2008","CALIFORNIA","CA","MONTEREY","06053","US PRESIDENT","BARACK OBAMA","DEMOCRAT","88453","129783","20250821","TOTAL"
"2008","CALIFORNIA","CA","MONTEREY","06053","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","38797","129783","20250821","TOTAL"
"2008","CALIFORNIA","CA","MONTEREY","06053","US PRESIDENT","OTHER","OTHER","2533","129783","20250821","TOTAL"
"2008","CALIFORNIA","CA","NAPA","06055","US PRESIDENT","BARACK OBAMA","DEMOCRAT","38849","59642","20250821","TOTAL"
"2008","CALIFORNIA","CA","NAPA","06055","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","19484","59642","20250821","TOTAL"
"2008","CALIFORNIA","CA","NAPA","06055","US PRESIDENT","OTHER","OTHER","1309","59642","20250821","TOTAL"
"2008","CALIFORNIA","CA","NEVADA","06057","US PRESIDENT","BARACK OBAMA","DEMOCRAT","28617","55647","20250821","TOTAL"
"2008","CALIFORNIA","CA","NEVADA","06057","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","25663","55647","20250821","TOTAL"
"2008","CALIFORNIA","CA","NEVADA","06057","US PRESIDENT","OTHER","OTHER","1367","55647","20250821","TOTAL"
"2008","CALIFORNIA","CA","ORANGE","06059","US PRESIDENT","BARACK OBAMA","DEMOCRAT","549558","1153687","20250821","TOTAL"
"2008","CALIFORNIA","CA","ORANGE","06059","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","579064","1153687","20250821","TOTAL"
"2008","CALIFORNIA","CA","ORANGE","06059","US PRESIDENT","OTHER","OTHER","25065","1153687","20250821","TOTAL"
"2008","CALIFORNIA","CA","PLACER","06061","US PRESIDENT","BARACK OBAMA","DEMOCRAT","75112","173107","20250821","TOTAL"
"2008","CALIFORNIA","CA","PLACER","06061","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","94647","173107","20250821","TOTAL"
"2008","CALIFORNIA","CA","PLACER","06061","US PRESIDENT","OTHER","OTHER","3348","173107","20250821","TOTAL"
"2008","CALIFORNIA","CA","PLUMAS","06063","US PRESIDENT","BARACK OBAMA","DEMOCRAT","4715","11028","20250821","TOTAL"
"2008","CALIFORNIA","CA","PLUMAS","06063","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","6035","11028","20250821","TOTAL"
"2008","CALIFORNIA","CA","PLUMAS","06063","US PRESIDENT","OTHER","OTHER","278","11028","20250821","TOTAL"
"2008","CALIFORNIA","CA","RIVERSIDE","06065","US PRESIDENT","BARACK OBAMA","DEMOCRAT","325017","647299","20250821","TOTAL"
"2008","CALIFORNIA","CA","RIVERSIDE","06065","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","310041","647299","20250821","TOTAL"
"2008","CALIFORNIA","CA","RIVERSIDE","06065","US PRESIDENT","OTHER","OTHER","12241","647299","20250821","TOTAL"
"2008","CALIFORNIA","CA","SACRAMENTO","06067","US PRESIDENT","BARACK OBAMA","DEMOCRAT","316506","541101","20250821","TOTAL"
"2008","CALIFORNIA","CA","SACRAMENTO","06067","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","213583","541101","20250821","TOTAL"
"2008","CALIFORNIA","CA","SACRAMENTO","06067","US PRESIDENT","OTHER","OTHER","11012","541101","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN BENITO","06069","US PRESIDENT","BARACK OBAMA","DEMOCRAT","11917","19705","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN BENITO","06069","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","7425","19705","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN BENITO","06069","US PRESIDENT","OTHER","OTHER","363","19705","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN BERNARDINO","06071","US PRESIDENT","BARACK OBAMA","DEMOCRAT","315720","606334","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN BERNARDINO","06071","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","277408","606334","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN BERNARDINO","06071","US PRESIDENT","OTHER","OTHER","13206","606334","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN DIEGO","06073","US PRESIDENT","BARACK OBAMA","DEMOCRAT","666581","1231047","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN DIEGO","06073","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","541032","1231047","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN DIEGO","06073","US PRESIDENT","OTHER","OTHER","23434","1231047","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN FRANCISCO","06075","US PRESIDENT","BARACK OBAMA","DEMOCRAT","322220","382865","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN FRANCISCO","06075","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","52292","382865","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN FRANCISCO","06075","US PRESIDENT","OTHER","OTHER","8353","382865","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN JOAQUIN","06077","US PRESIDENT","BARACK OBAMA","DEMOCRAT","113974","209349","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN JOAQUIN","06077","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","91607","209349","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN JOAQUIN","06077","US PRESIDENT","OTHER","OTHER","3768","209349","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN LUIS OBISPO","06079","US PRESIDENT","BARACK OBAMA","DEMOCRAT","68176","132653","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN LUIS OBISPO","06079","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","61055","132653","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN LUIS OBISPO","06079","US PRESIDENT","OTHER","OTHER","3422","132653","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN MATEO","06081","US PRESIDENT","BARACK OBAMA","DEMOCRAT","222826","303292","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN MATEO","06081","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","75057","303292","20250821","TOTAL"
"2008","CALIFORNIA","CA","SAN MATEO","06081","US PRESIDENT","OTHER","OTHER","5409","303292","20250821","TOTAL"
"2008","CALIFORNIA","CA","SANTA BARBARA","06083","US PRESIDENT","BARACK OBAMA","DEMOCRAT","105614","174912","20250821","TOTAL"
"2008","CALIFORNIA","CA","SANTA BARBARA","06083","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","65585","174912","20250821","TOTAL"
"2008","CALIFORNIA","CA","SANTA BARBARA","06083","US PRESIDENT","OTHER","OTHER","3713","174912","20250821","TOTAL"
"2008","CALIFORNIA","CA","SANTA CLARA","06085","US PRESIDENT","BARACK OBAMA","DEMOCRAT","462241","665589","20250821","TOTAL"
"2008","CALIFORNIA","CA","SANTA CLARA","06085","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","190039","665589","20250821","TOTAL"
"2008","CALIFORNIA","CA","SANTA CLARA","06085","US PRESIDENT","OTHER","OTHER","13309","665589","20250821","TOTAL"
"2008","CALIFORNIA","CA","SANTA CRUZ","06087","US PRESIDENT","BARACK OBAMA","DEMOCRAT","98745","127483","20250821","TOTAL"
"2008","CALIFORNIA","CA","SANTA CRUZ","06087","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","25244","127483","20250821","TOTAL"
"2008","CALIFORNIA","CA","SANTA CRUZ","06087","US PRESIDENT","OTHER","OTHER","3494","127483","20250821","TOTAL"
"2008","CALIFORNIA","CA","SHASTA","06089","US PRESIDENT","BARACK OBAMA","DEMOCRAT","28867","80390","20250821","TOTAL"
"2008","CALIFORNIA","CA","SHASTA","06089","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","49588","80390","20250821","TOTAL"
"2008","CALIFORNIA","CA","SHASTA","06089","US PRESIDENT","OTHER","OTHER","1935","80390","20250821","TOTAL"
"2008","CALIFORNIA","CA","SIERRA","06091","US PRESIDENT","BARACK OBAMA","DEMOCRAT","743","1991","20250821","TOTAL"
"2008","CALIFORNIA","CA","SIERRA","06091","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","1158","1991","20250821","TOTAL"
"2008","CALIFORNIA","CA","SIERRA","06091","US PRESIDENT","OTHER","OTHER","90","1991","20250821","TOTAL"
"2008","CALIFORNIA","CA","SISKIYOU","06093","US PRESIDENT","BARACK OBAMA","DEMOCRAT","9292","21470","20250821","TOTAL"
"2008","CALIFORNIA","CA","SISKIYOU","06093","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","11520","21470","20250821","TOTAL"
"2008","CALIFORNIA","CA","SISKIYOU","06093","US PRESIDENT","OTHER","OTHER","658","21470","20250821","TOTAL"
"2008","CALIFORNIA","CA","SOLANO","06095","US PRESIDENT","BARACK OBAMA","DEMOCRAT","102095","160973","20250821","TOTAL"
"2008","CALIFORNIA","CA","SOLANO","06095","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","56035","160973","20250821","TOTAL"
"2008","CALIFORNIA","CA","SOLANO","06095","US PRESIDENT","OTHER","OTHER","2843","160973","20250821","TOTAL"
"2008","CALIFORNIA","CA","SONOMA","06097","US PRESIDENT","BARACK OBAMA","DEMOCRAT","168888","229351","20250821","TOTAL"
"2008","CALIFORNIA","CA","SONOMA","06097","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","55127","229351","20250821","TOTAL"
"2008","CALIFORNIA","CA","SONOMA","06097","US PRESIDENT","OTHER","OTHER","5336","229351","20250821","TOTAL"
"2008","CALIFORNIA","CA","STANISLAUS","06099","US PRESIDENT","BARACK OBAMA","DEMOCRAT","80279","161015","20250821","TOTAL"
"2008","CALIFORNIA","CA","STANISLAUS","06099","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","77497","161015","20250821","TOTAL"
"2008","CALIFORNIA","CA","STANISLAUS","06099","US PRESIDENT","OTHER","OTHER","3239","161015","20250821","TOTAL"
"2008","CALIFORNIA","CA","SUTTER","06101","US PRESIDENT","BARACK OBAMA","DEMOCRAT","13412","32941","20250821","TOTAL"
"2008","CALIFORNIA","CA","SUTTER","06101","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","18911","32941","20250821","TOTAL"
"2008","CALIFORNIA","CA","SUTTER","06101","US PRESIDENT","OTHER","OTHER","618","32941","20250821","TOTAL"
"2008","CALIFORNIA","CA","TEHAMA","06103","US PRESIDENT","BARACK OBAMA","DEMOCRAT","8945","24436","20250821","TOTAL"
"2008","CALIFORNIA","CA","TEHAMA","06103","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","14843","24436","20250821","TOTAL"
"2008","CALIFORNIA","CA","TEHAMA","06103","US PRESIDENT","OTHER","OTHER","648","24436","20250821","TOTAL"
"2008","CALIFORNIA","CA","TRINITY","06105","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3233","6374","20250821","TOTAL"
"2008","CALIFORNIA","CA","TRINITY","06105","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","2940","6374","20250821","TOTAL"
"2008","CALIFORNIA","CA","TRINITY","06105","US PRESIDENT","OTHER","OTHER","201","6374","20250821","TOTAL"
"2008","CALIFORNIA","CA","TULARE","06107","US PRESIDENT","BARACK OBAMA","DEMOCRAT","43634","105206","20250821","TOTAL"
"2008","CALIFORNIA","CA","TULARE","06107","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","59765","105206","20250821","TOTAL"
"2008","CALIFORNIA","CA","TULARE","06107","US PRESIDENT","OTHER","OTHER","1807","105206","20250821","TOTAL"
"2008","CALIFORNIA","CA","TUOLUMNE","06109","US PRESIDENT","BARACK OBAMA","DEMOCRAT","11532","27181","20250821","TOTAL"
"2008","CALIFORNIA","CA","TUOLUMNE","06109","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","14988","27181","20250821","TOTAL"
"2008","CALIFORNIA","CA","TUOLUMNE","06109","US PRESIDENT","OTHER","OTHER","661","27181","20250821","TOTAL"
"2008","CALIFORNIA","CA","VENTURA","06111","US PRESIDENT","BARACK OBAMA","DEMOCRAT","187601","339800","20250821","TOTAL"
"2008","CALIFORNIA","CA","VENTURA","06111","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","145853","339800","20250821","TOTAL"
"2008","CALIFORNIA","CA","VENTURA","06111","US PRESIDENT","OTHER","OTHER","6346","339800","20250821","TOTAL"
"2008","CALIFORNIA","CA","YOLO","06113","US PRESIDENT","BARACK OBAMA","DEMOCRAT","53488","79749","20250821","TOTAL"
"2008","CALIFORNIA","CA","YOLO","06113","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","24592","79749","20250821","TOTAL"
"2008","CALIFORNIA","CA","YOLO","06113","US PRESIDENT","OTHER","OTHER","1669","79749","20250821","TOTAL"
"2008","CALIFORNIA","CA","YUBA","06115","US PRESIDENT","BARACK OBAMA","DEMOCRAT","8866","21401","20250821","TOTAL"
"2008","CALIFORNIA","CA","YUBA","06115","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","12007","21401","20250821","TOTAL"
"2008","CALIFORNIA","CA","YUBA","06115","US PRESIDENT","OTHER","OTHER","528","21401","20250821","TOTAL"
"2008","COLORADO","CO","ADAMS","08001","US PRESIDENT","BARACK OBAMA","DEMOCRAT","93443","160499","20250821","TOTAL"
"2008","COLORADO","CO","ADAMS","08001","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","63976","160499","20250821","TOTAL"
"2008","COLORADO","CO","ADAMS","08001","US PRESIDENT","OTHER","OTHER","3080","160499","20250821","TOTAL"
"2008","COLORADO","CO","ALAMOSA","08003","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3521","6286","20250821","TOTAL"
"2008","COLORADO","CO","ALAMOSA","08003","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","2635","6286","20250821","TOTAL"
"2008","COLORADO","CO","ALAMOSA","08003","US PRESIDENT","OTHER","OTHER","130","6286","20250821","TOTAL"
"2008","COLORADO","CO","ARAPAHOE","08005","US PRESIDENT","BARACK OBAMA","DEMOCRAT","148218","266148","20250821","TOTAL"
"2008","COLORADO","CO","ARAPAHOE","08005","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","113866","266148","20250821","TOTAL"
"2008","COLORADO","CO","ARAPAHOE","08005","US PRESIDENT","OTHER","OTHER","4064","266148","20250821","TOTAL"
"2008","COLORADO","CO","ARCHULETA","08007","US PRESIDENT","BARACK OBAMA","DEMOCRAT","2836","6625","20250821","TOTAL"
"2008","COLORADO","CO","ARCHULETA","08007","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","3638","6625","20250821","TOTAL"
"2008","COLORADO","CO","ARCHULETA","08007","US PRESIDENT","OTHER","OTHER","151","6625","20250821","TOTAL"
"2008","COLORADO","CO","BACA","08009","US PRESIDENT","BARACK OBAMA","DEMOCRAT","536","2175","20250821","TOTAL"
"2008","COLORADO","CO","BACA","08009","US PRESIDENT","JOHN MCCAIN","REPUBLICAN","1572","2175","20250821","TOTAL"
"2008","COLORADO","CO","BACA","08009","US PRESIDENT","OTHER","OTHER","67","2175","20250821","TOTAL"
