"year","state","state_po","county_name","county_fips","office","candidate","party","candidatevotes","totalvotes","version","mode"
"2004","MISSOURI","MO","DEKALB","29063","US PRESIDENT","JOHN KERRY","DEMOCRAT","1707","4686","20250821","TOTAL"
"2004","MISSOURI","MO","DEKALB","29063","US PRESIDENT","OTHER","OTHER","38","4686","20250821","TOTAL"
"2004","MISSOURI","MO","DENT","29065","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4369","6304","20250821","TOTAL"
"2004","MISSOURI","MO","DENT","29065","US PRESIDENT","JOHN KERRY","DEMOCRAT","1865","6304","20250821","TOTAL"
"2004","MISSOURI","MO","DOUGLAS","29067","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4498","6327","20250821","TOTAL"
"2004","MISSOURI","MO","DOUGLAS","29067","US PRESIDENT","JOHN KERRY","DEMOCRAT","1741","6327","20250821","TOTAL"
"2004","MISSOURI","MO","DOUGLAS","29067","US PRESIDENT","OTHER","OTHER","88","6327","20250821","TOTAL"
"2004","MISSOURI","MO","DUNKLIN","29069","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","6720","11677","20250821","TOTAL"
"2004","MISSOURI","MO","DUNKLIN","29069","US PRESIDENT","JOHN KERRY","DEMOCRAT","4901","11677","20250821","TOTAL"
"2004","MISSOURI","MO","DUNKLIN","29069","US PRESIDENT","OTHER","OTHER","56","11677","20250821","TOTAL"
"2004","MISSOURI","MO","FRANKLIN","29071","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","26429","45318","20250821","TOTAL"
"2004","MISSOURI","MO","FRANKLIN","29071","US PRESIDENT","JOHN KERRY","DEMOCRAT","18556","45318","20250821","TOTAL"
"2004","MISSOURI","MO","FRANKLIN","29071","US PRESIDENT","OTHER","OTHER","333","45318","20250821","TOTAL"
"2004","MISSOURI","MO","GASCONADE","29073","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4753","7171","20250821","TOTAL"
"2004","MISSOURI","MO","GASCONADE","29073","US PRESIDENT","JOHN KERRY","DEMOCRAT","2355","7171","20250821","TOTAL"
"2004","MISSOURI","MO","GASCONADE","29073","US PRESIDENT","OTHER","OTHER","63","7171","20250821","TOTAL"
"2004","MISSOURI","MO","GENTRY","29075","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2085","3312","20250821","TOTAL"
"2004","MISSOURI","MO","GENTRY","29075","US PRESIDENT","JOHN KERRY","DEMOCRAT","1201","3312","20250821","TOTAL"
"2004","MISSOURI","MO","GENTRY","29075","US PRESIDENT","OTHER","OTHER","26","3312","20250821","TOTAL"
"2004","MISSOURI","MO","GREENE","29077","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","77885","125266","20250821","TOTAL"
"2004","MISSOURI","MO","GREENE","29077","US PRESIDENT","JOHN KERRY","DEMOCRAT","46657","125266","20250821","TOTAL"
"2004","MISSOURI","MO","GREENE","29077","US PRESIDENT","OTHER","OTHER","724","125266","20250821","TOTAL"
"2004","MISSOURI","MO","GRUNDY","29079","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","3172","4808","20250821","TOTAL"
"2004","MISSOURI","MO","GRUNDY","29079","US PRESIDENT","JOHN KERRY","DEMOCRAT","1561","4808","20250821","TOTAL"
"2004","MISSOURI","MO","GRUNDY","29079","US PRESIDENT","OTHER","OTHER","75","4808","20250821","TOTAL"
"2004","MISSOURI","MO","HARRISON","29081","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2729","4048","20250821","TOTAL"
"2004","MISSOURI","MO","HARRISON","29081","US PRESIDENT","JOHN KERRY","DEMOCRAT","1279","4048","20250821","TOTAL"
"2004","MISSOURI","MO","HARRISON","29081","US PRESIDENT","OTHER","OTHER","40","4048","20250821","TOTAL"
"2004","MISSOURI","MO","HENRY","29083","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","6361","10877","20250821","TOTAL"
"2004","MISSOURI","MO","HENRY","29083","US PRESIDENT","JOHN KERRY","DEMOCRAT","4461","10877","20250821","TOTAL"
"2004","MISSOURI","MO","HENRY","29083","US PRESIDENT","OTHER","OTHER","55","10877","20250821","TOTAL"
"2004","MISSOURI","MO","HICKORY","29085","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2791","4866","20250821","TOTAL"
"2004","MISSOURI","MO","HICKORY","29085","US PRESIDENT","JOHN KERRY","DEMOCRAT","2043","4866","20250821","TOTAL"
"2004","MISSOURI","MO","HICKORY","29085","US PRESIDENT","OTHER","OTHER","32","4866","20250821","TOTAL"
"2004","MISSOURI","MO","HOLT","29087","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1864","2691","20250821","TOTAL"
"2004","MISSOURI","MO","HOLT","29087","US PRESIDENT","JOHN KERRY","DEMOCRAT","811","2691","20250821","TOTAL"
"2004","MISSOURI","MO","HOLT","29087","US PRESIDENT","OTHER","OTHER","16","2691","20250821","TOTAL"
"2004","MISSOURI","MO","HOWARD","29089","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2915","4921","20250821","TOTAL"
"2004","MISSOURI","MO","HOWARD","29089","US PRESIDENT","JOHN KERRY","DEMOCRAT","1972","4921","20250821","TOTAL"
"2004","MISSOURI","MO","HOWARD","29089","US PRESIDENT","OTHER","OTHER","34","4921","20250821","TOTAL"
"2004","MISSOURI","MO","HOWELL","29091","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","11097","16379","20250821","TOTAL"
"2004","MISSOURI","MO","HOWELL","29091","US PRESIDENT","JOHN KERRY","DEMOCRAT","5118","16379","20250821","TOTAL"
"2004","MISSOURI","MO","HOWELL","29091","US PRESIDENT","OTHER","OTHER","164","16379","20250821","TOTAL"
"2004","MISSOURI","MO","IRON","29093","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2477","4679","20250821","TOTAL"
"2004","MISSOURI","MO","IRON","29093","US PRESIDENT","JOHN KERRY","DEMOCRAT","2157","4679","20250821","TOTAL"
"2004","MISSOURI","MO","IRON","29093","US PRESIDENT","OTHER","OTHER","45","4679","20250821","TOTAL"
"2004","MISSOURI","MO","JACKSON","29095","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","94439","174570","20250821","TOTAL"
"2004","MISSOURI","MO","JACKSON","29095","US PRESIDENT","JOHN KERRY","DEMOCRAT","79029","174570","20250821","TOTAL"
"2004","MISSOURI","MO","JACKSON","29095","US PRESIDENT","OTHER","OTHER","1102","174570","20250821","TOTAL"
"2004","MISSOURI","MO","JASPER","29097","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","31846","45085","20250821","TOTAL"
"2004","MISSOURI","MO","JASPER","29097","US PRESIDENT","JOHN KERRY","DEMOCRAT","13002","45085","20250821","TOTAL"
"2004","MISSOURI","MO","JASPER","29097","US PRESIDENT","OTHER","OTHER","237","45085","20250821","TOTAL"
"2004","MISSOURI","MO","JEFFERSON","29099","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","46624","93264","20250821","TOTAL"
"2004","MISSOURI","MO","JEFFERSON","29099","US PRESIDENT","JOHN KERRY","DEMOCRAT","46057","93264","20250821","TOTAL"
"2004","MISSOURI","MO","JEFFERSON","29099","US PRESIDENT","OTHER","OTHER","583","93264","20250821","TOTAL"
"2004","MISSOURI","MO","JOHNSON","29101","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","12257","20236","20250821","TOTAL"
"2004","MISSOURI","MO","JOHNSON","29101","US PRESIDENT","JOHN KERRY","DEMOCRAT","7790","20236","20250821","TOTAL"
"2004","MISSOURI","MO","JOHNSON","29101","US PRESIDENT","OTHER","OTHER","189","20236","20250821","TOTAL"
"2004","MISSOURI","MO","KANSAS CITY","2938000","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","36061","141423","20250821","TOTAL"
"2004","MISSOURI","MO","KANSAS CITY","2938000","US PRESIDENT","JOHN KERRY","DEMOCRAT","104625","141423","20250821","TOTAL"
"2004","MISSOURI","MO","KANSAS CITY","2938000","US PRESIDENT","OTHER","OTHER","737","141423","20250821","TOTAL"
"2004","MISSOURI","MO","KNOX","29103","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1207","1978","20250821","TOTAL"
"2004","MISSOURI","MO","KNOX","29103","US PRESIDENT","JOHN KERRY","DEMOCRAT","761","1978","20250821","TOTAL"
"2004","MISSOURI","MO","KNOX","29103","US PRESIDENT","OTHER","OTHER","10","1978","20250821","TOTAL"
"2004","MISSOURI","MO","LACLEDE","29105","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","10578","14869","20250821","TOTAL"
"2004","MISSOURI","MO","LACLEDE","29105","US PRESIDENT","JOHN KERRY","DEMOCRAT","4213","14869","20250821","TOTAL"
"2004","MISSOURI","MO","LACLEDE","29105","US PRESIDENT","OTHER","OTHER","78","14869","20250821","TOTAL"
"2004","MISSOURI","MO","LAFAYETTE","29107","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","9656","16182","20250821","TOTAL"
"2004","MISSOURI","MO","LAFAYETTE","29107","US PRESIDENT","JOHN KERRY","DEMOCRAT","6412","16182","20250821","TOTAL"
"2004","MISSOURI","MO","LAFAYETTE","29107","US PRESIDENT","OTHER","OTHER","114","16182","20250821","TOTAL"
"2004","MISSOURI","MO","LAWRENCE","29109","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","11194","15806","20250821","TOTAL"
"2004","MISSOURI","MO","LAWRENCE","29109","US PRESIDENT","JOHN KERRY","DEMOCRAT","4506","15806","20250821","TOTAL"
"2004","MISSOURI","MO","LAWRENCE","29109","US PRESIDENT","OTHER","OTHER","106","15806","20250821","TOTAL"
"2004","MISSOURI","MO","LEWIS","29111","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2862","4644","20250821","TOTAL"
"2004","MISSOURI","MO","LEWIS","29111","US PRESIDENT","JOHN KERRY","DEMOCRAT","1754","4644","20250821","TOTAL"
"2004","MISSOURI","MO","LEWIS","29111","US PRESIDENT","OTHER","OTHER","28","4644","20250821","TOTAL"
"2004","MISSOURI","MO","LINCOLN","29113","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","11316","19839","20250821","TOTAL"
"2004","MISSOURI","MO","LINCOLN","29113","US PRESIDENT","JOHN KERRY","DEMOCRAT","8368","19839","20250821","TOTAL"
"2004","MISSOURI","MO","LINCOLN","29113","US PRESIDENT","OTHER","OTHER","155","19839","20250821","TOTAL"
"2004","MISSOURI","MO","LINN","29115","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","3422","5898","20250821","TOTAL"
"2004","MISSOURI","MO","LINN","29115","US PRESIDENT","JOHN KERRY","DEMOCRAT","2440","5898","20250821","TOTAL"
"2004","MISSOURI","MO","LINN","29115","US PRESIDENT","OTHER","OTHER","36","5898","20250821","TOTAL"
"2004","MISSOURI","MO","LIVINGSTON","29117","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4029","6346","20250821","TOTAL"
"2004","MISSOURI","MO","LIVINGSTON","29117","US PRESIDENT","JOHN KERRY","DEMOCRAT","2278","6346","20250821","TOTAL"
"2004","MISSOURI","MO","LIVINGSTON","29117","US PRESIDENT","OTHER","OTHER","39","6346","20250821","TOTAL"
"2004","MISSOURI","MO","MACON","29121","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4673","7570","20250821","TOTAL"
"2004","MISSOURI","MO","MACON","29121","US PRESIDENT","JOHN KERRY","DEMOCRAT","2856","7570","20250821","TOTAL"
"2004","MISSOURI","MO","MACON","29121","US PRESIDENT","OTHER","OTHER","41","7570","20250821","TOTAL"
"2004","MISSOURI","MO","MADISON","29123","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2905","4918","20250821","TOTAL"
"2004","MISSOURI","MO","MADISON","29123","US PRESIDENT","JOHN KERRY","DEMOCRAT","1972","4918","20250821","TOTAL"
"2004","MISSOURI","MO","MADISON","29123","US PRESIDENT","OTHER","OTHER","41","4918","20250821","TOTAL"
"2004","MISSOURI","MO","MARIES","29125","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2825","4424","20250821","TOTAL"
"2004","MISSOURI","MO","MARIES","29125","US PRESIDENT","JOHN KERRY","DEMOCRAT","1563","4424","20250821","TOTAL"
"2004","MISSOURI","MO","MARIES","29125","US PRESIDENT","OTHER","OTHER","36","4424","20250821","TOTAL"
"2004","MISSOURI","MO","MARION","29127","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","7815","12453","20250821","TOTAL"
"2004","MISSOURI","MO","MARION","29127","US PRESIDENT","JOHN KERRY","DEMOCRAT","4568","12453","20250821","TOTAL"
"2004","MISSOURI","MO","MARION","29127","US PRESIDENT","OTHER","OTHER","70","12453","20250821","TOTAL"
"2004","MISSOURI","MO","MCDONALD","29119","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","5443","7725","20250821","TOTAL"
"2004","MISSOURI","MO","MCDONALD","29119","US PRESIDENT","JOHN KERRY","DEMOCRAT","2215","7725","20250821","TOTAL"
"2004","MISSOURI","MO","MCDONALD","29119","US PRESIDENT","OTHER","OTHER","67","7725","20250821","TOTAL"
"2004","MISSOURI","MO","MERCER","29129","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1207","1817","20250821","TOTAL"
"2004","MISSOURI","MO","MERCER","29129","US PRESIDENT","JOHN KERRY","DEMOCRAT","582","1817","20250821","TOTAL"
"2004","MISSOURI","MO","MERCER","29129","US PRESIDENT","OTHER","OTHER","28","1817","20250821","TOTAL"
"2004","MISSOURI","MO","MILLER","29131","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","7797","10831","20250821","TOTAL"
"2004","MISSOURI","MO","MILLER","29131","US PRESIDENT","JOHN KERRY","DEMOCRAT","2959","10831","20250821","TOTAL"
"2004","MISSOURI","MO","MILLER","29131","US PRESIDENT","OTHER","OTHER","75","10831","20250821","TOTAL"
"2004","MISSOURI","MO","MISSISSIPPI","29133","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2903","5298","20250821","TOTAL"
"2004","MISSOURI","MO","MISSISSIPPI","29133","US PRESIDENT","JOHN KERRY","DEMOCRAT","2374","5298","20250821","TOTAL"
"2004","MISSOURI","MO","MISSISSIPPI","29133","US PRESIDENT","OTHER","OTHER","21","5298","20250821","TOTAL"
"2004","MISSOURI","MO","MONITEAU","29135","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4743","6691","20250821","TOTAL"
"2004","MISSOURI","MO","MONITEAU","29135","US PRESIDENT","JOHN KERRY","DEMOCRAT","1913","6691","20250821","TOTAL"
"2004","MISSOURI","MO","MONITEAU","29135","US PRESIDENT","OTHER","OTHER","35","6691","20250821","TOTAL"
"2004","MISSOURI","MO","MONROE","29137","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2632","4307","20250821","TOTAL"
"2004","MISSOURI","MO","MONROE","29137","US PRESIDENT","JOHN KERRY","DEMOCRAT","1647","4307","20250821","TOTAL"
"2004","MISSOURI","MO","MONROE","29137","US PRESIDENT","OTHER","OTHER","28","4307","20250821","TOTAL"
"2004","MISSOURI","MO","MONTGOMERY","29139","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","3563","5760","20250821","TOTAL"
"2004","MISSOURI","MO","MONTGOMERY","29139","US PRESIDENT","JOHN KERRY","DEMOCRAT","2147","5760","20250821","TOTAL"
"2004","MISSOURI","MO","MONTGOMERY","29139","US PRESIDENT","OTHER","OTHER","50","5760","20250821","TOTAL"
"2004","MISSOURI","MO","MORGAN","29141","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","5657","8771","20250821","TOTAL"
"2004","MISSOURI","MO","MORGAN","29141","US PRESIDENT","JOHN KERRY","DEMOCRAT","3053","8771","20250821","TOTAL"
"2004","MISSOURI","MO","MORGAN","29141","US PRESIDENT","OTHER","OTHER","61","8771","20250821","TOTAL"
"2004","MISSOURI","MO","NEW MADRID","29143","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4154","7907","20250821","TOTAL"
"2004","MISSOURI","MO","NEW MADRID","29143","US PRESIDENT","JOHN KERRY","DEMOCRAT","3716","7907","20250821","TOTAL"
"2004","MISSOURI","MO","NEW MADRID","29143","US PRESIDENT","OTHER","OTHER","37","7907","20250821","TOTAL"
"2004","MISSOURI","MO","NEWTON","29145","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","17187","23889","20250821","TOTAL"
"2004","MISSOURI","MO","NEWTON","29145","US PRESIDENT","JOHN KERRY","DEMOCRAT","6564","23889","20250821","TOTAL"
"2004","MISSOURI","MO","NEWTON","29145","US PRESIDENT","OTHER","OTHER","138","23889","20250821","TOTAL"
"2004","MISSOURI","MO","NODAWAY","29147","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","6226","10119","20250821","TOTAL"
"2004","MISSOURI","MO","NODAWAY","29147","US PRESIDENT","JOHN KERRY","DEMOCRAT","3830","10119","20250821","TOTAL"
"2004","MISSOURI","MO","NODAWAY","29147","US PRESIDENT","OTHER","OTHER","63","10119","20250821","TOTAL"
"2004","MISSOURI","MO","OREGON","29149","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2769","4673","20250821","TOTAL"
"2004","MISSOURI","MO","OREGON","29149","US PRESIDENT","JOHN KERRY","DEMOCRAT","1823","4673","20250821","TOTAL"
"2004","MISSOURI","MO","OREGON","29149","US PRESIDENT","OTHER","OTHER","81","4673","20250821","TOTAL"
"2004","MISSOURI","MO","OSAGE","29151","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4975","6671","20250821","TOTAL"
"2004","MISSOURI","MO","OSAGE","29151","US PRESIDENT","JOHN KERRY","DEMOCRAT","1673","6671","20250821","TOTAL"
"2004","MISSOURI","MO","OSAGE","29151","US PRESIDENT","OTHER","OTHER","23","6671","20250821","TOTAL"
"2004","MISSOURI","MO","OZARK","29153","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","3083","4707","20250821","TOTAL"
"2004","MISSOURI","MO","OZARK","29153","US PRESIDENT","JOHN KERRY","DEMOCRAT","1561","4707","20250821","TOTAL"
"2004","MISSOURI","MO","OZARK","29153","US PRESIDENT","OTHER","OTHER","63","4707","20250821","TOTAL"
"2004","MISSOURI","MO","PEMISCOT","29155","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","3398","6806","20250821","TOTAL"
"2004","MISSOURI","MO","PEMISCOT","29155","US PRESIDENT","JOHN KERRY","DEMOCRAT","3381","6806","20250821","TOTAL"
"2004","MISSOURI","MO","PEMISCOT","29155","US PRESIDENT","OTHER","OTHER","27","6806","20250821","TOTAL"
"2004","MISSOURI","MO","PERRY","29157","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","5583","8247","20250821","TOTAL"
"2004","MISSOURI","MO","PERRY","29157","US PRESIDENT","JOHN KERRY","DEMOCRAT","2621","8247","20250821","TOTAL"
"2004","MISSOURI","MO","PERRY","29157","US PRESIDENT","OTHER","OTHER","43","8247","20250821","TOTAL"
"2004","MISSOURI","MO","PETTIS","29159","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","11603","17496","20250821","TOTAL"
"2004","MISSOURI","MO","PETTIS","29159","US PRESIDENT","JOHN KERRY","DEMOCRAT","5801","17496","20250821","TOTAL"
"2004","MISSOURI","MO","PETTIS","29159","US PRESIDENT","OTHER","OTHER","92","17496","20250821","TOTAL"
"2004","MISSOURI","MO","PHELPS","29161","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","11874","18700","20250821","TOTAL"
"2004","MISSOURI","MO","PHELPS","29161","US PRESIDENT","JOHN KERRY","DEMOCRAT","6666","18700","20250821","TOTAL"
"2004","MISSOURI","MO","PHELPS","29161","US PRESIDENT","OTHER","OTHER","160","18700","20250821","TOTAL"
"2004","MISSOURI","MO","PIKE","29163","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4314","8040","20250821","TOTAL"
"2004","MISSOURI","MO","PIKE","29163","US PRESIDENT","JOHN KERRY","DEMOCRAT","3670","8040","20250821","TOTAL"
"2004","MISSOURI","MO","PIKE","29163","US PRESIDENT","OTHER","OTHER","56","8040","20250821","TOTAL"
"2004","MISSOURI","MO","PLATTE","29165","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","23302","41970","20250821","TOTAL"
"2004","MISSOURI","MO","PLATTE","29165","US PRESIDENT","JOHN KERRY","DEMOCRAT","18412","41970","20250821","TOTAL"
"2004","MISSOURI","MO","PLATTE","29165","US PRESIDENT","OTHER","OTHER","256","41970","20250821","TOTAL"
"2004","MISSOURI","MO","POLK","29167","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","8586","12453","20250821","TOTAL"
"2004","MISSOURI","MO","POLK","29167","US PRESIDENT","JOHN KERRY","DEMOCRAT","3775","12453","20250821","TOTAL"
"2004","MISSOURI","MO","POLK","29167","US PRESIDENT","OTHER","OTHER","92","12453","20250821","TOTAL"
"2004","MISSOURI","MO","PULASKI","29169","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","8618","12221","20250821","TOTAL"
"2004","MISSOURI","MO","PULASKI","29169","US PRESIDENT","JOHN KERRY","DEMOCRAT","3551","12221","20250821","TOTAL"
"2004","MISSOURI","MO","PULASKI","29169","US PRESIDENT","OTHER","OTHER","52","12221","20250821","TOTAL"
"2004","MISSOURI","MO","PUTNAM","29171","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1660","2445","20250821","TOTAL"
"2004","MISSOURI","MO","PUTNAM","29171","US PRESIDENT","JOHN KERRY","DEMOCRAT","772","2445","20250821","TOTAL"
"2004","MISSOURI","MO","PUTNAM","29171","US PRESIDENT","OTHER","OTHER","13","2445","20250821","TOTAL"
"2004","MISSOURI","MO","RALLS","29173","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2986","5034","20250821","TOTAL"
"2004","MISSOURI","MO","RALLS","29173","US PRESIDENT","JOHN KERRY","DEMOCRAT","2031","5034","20250821","TOTAL"
"2004","MISSOURI","MO","RALLS","29173","US PRESIDENT","OTHER","OTHER","17","5034","20250821","TOTAL"
"2004","MISSOURI","MO","RANDOLPH","29175","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","6551","10198","20250821","TOTAL"
"2004","MISSOURI","MO","RANDOLPH","29175","US PRESIDENT","JOHN KERRY","DEMOCRAT","3586","10198","20250821","TOTAL"
"2004","MISSOURI","MO","RANDOLPH","29175","US PRESIDENT","OTHER","OTHER","61","10198","20250821","TOTAL"
"2004","MISSOURI","MO","RAY","29177","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","5673","10788","20250821","TOTAL"
"2004","MISSOURI","MO","RAY","29177","US PRESIDENT","JOHN KERRY","DEMOCRAT","5034","10788","20250821","TOTAL"
"2004","MISSOURI","MO","RAY","29177","US PRESIDENT","OTHER","OTHER","81","10788","20250821","TOTAL"
"2004","MISSOURI","MO","REYNOLDS","29179","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1896","3364","20250821","TOTAL"
"2004","MISSOURI","MO","REYNOLDS","29179","US PRESIDENT","JOHN KERRY","DEMOCRAT","1449","3364","20250821","TOTAL"
"2004","MISSOURI","MO","REYNOLDS","29179","US PRESIDENT","OTHER","OTHER","19","3364","20250821","TOTAL"
"2004","MISSOURI","MO","RIPLEY","29181","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","3693","5653","20250821","TOTAL"
"2004","MISSOURI","MO","RIPLEY","29181","US PRESIDENT","JOHN KERRY","DEMOCRAT","1907","5653","20250821","TOTAL"
"2004","MISSOURI","MO","RIPLEY","29181","US PRESIDENT","OTHER","OTHER","53","5653","20250821","TOTAL"
"2004","MISSOURI","MO","SALINE","29195","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","5389","9939","20250821","TOTAL"
"2004","MISSOURI","MO","SALINE","29195","US PRESIDENT","JOHN KERRY","DEMOCRAT","4479","9939","20250821","TOTAL"
"2004","MISSOURI","MO","SCHUYLER","29197","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1124","2031","20250821","TOTAL"
"2004","MISSOURI","MO","SCHUYLER","29197","US PRESIDENT","JOHN KERRY","DEMOCRAT","894","2031","20250821","TOTAL"
"2004","MISSOURI","MO","SCHUYLER","29197","US PRESIDENT","OTHER","OTHER","13","2031","20250821","TOTAL"
"2004","MISSOURI","MO","SCOTLAND","29199","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1352","2197","20250821","TOTAL"
"2004","MISSOURI","MO","SCOTLAND","29199","US PRESIDENT","JOHN KERRY","DEMOCRAT","828","2197","20250821","TOTAL"
"2004","MISSOURI","MO","SCOTLAND","29199","US PRESIDENT","OTHER","OTHER","17","2197","20250821","TOTAL"
"2004","MISSOURI","MO","SCOTT","29201","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","11330","17448","20250821","TOTAL"
"2004","MISSOURI","MO","SCOTT","29201","US PRESIDENT","JOHN KERRY","DEMOCRAT","6057","17448","20250821","TOTAL"
"2004","MISSOURI","MO","SCOTT","29201","US PRESIDENT","OTHER","OTHER","61","17448","20250821","TOTAL"
"2004","MISSOURI","MO","SHANNON","29203","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2511","4167","20250821","TOTAL"
"2004","MISSOURI","MO","SHANNON","29203","US PRESIDENT","JOHN KERRY","DEMOCRAT","1618","4167","20250821","TOTAL"
"2004","MISSOURI","MO","SHANNON","29203","US PRESIDENT","OTHER","OTHER","38","4167","20250821","TOTAL"
"2004","MISSOURI","MO","SHELBY","29205","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2280","3502","20250821","TOTAL"
"2004","MISSOURI","MO","SHELBY","29205","US PRESIDENT","JOHN KERRY","DEMOCRAT","1201","3502","20250821","TOTAL"
"2004","MISSOURI","MO","SHELBY","29205","US PRESIDENT","OTHER","OTHER","21","3502","20250821","TOTAL"
"2004","MISSOURI","MO","ST. CHARLES","29183","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","95826","163488","20250821","TOTAL"
"2004","MISSOURI","MO","ST. CHARLES","29183","US PRESIDENT","JOHN KERRY","DEMOCRAT","66855","163488","20250821","TOTAL"
"2004","MISSOURI","MO","ST. CHARLES","29183","US PRESIDENT","OTHER","OTHER","807","163488","20250821","TOTAL"
"2004","MISSOURI","MO","ST. CLAIR","29185","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","3098","4965","20250821","TOTAL"
"2004","MISSOURI","MO","ST. CLAIR","29185","US PRESIDENT","JOHN KERRY","DEMOCRAT","1841","4965","20250821","TOTAL"
"2004","MISSOURI","MO","ST. CLAIR","29185","US PRESIDENT","OTHER","OTHER","26","4965","20250821","TOTAL"
"2004","MISSOURI","MO","ST. FRANCOIS","29187","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","12087","22933","20250821","TOTAL"
"2004","MISSOURI","MO","ST. FRANCOIS","29187","US PRESIDENT","JOHN KERRY","DEMOCRAT","10748","22933","20250821","TOTAL"
"2004","MISSOURI","MO","ST. FRANCOIS","29187","US PRESIDENT","OTHER","OTHER","98","22933","20250821","TOTAL"
"2004","MISSOURI","MO","ST. LOUIS CITY","29510","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","27793","144638","20250821","TOTAL"
"2004","MISSOURI","MO","ST. LOUIS CITY","29510","US PRESIDENT","JOHN KERRY","DEMOCRAT","116133","144638","20250821","TOTAL"
"2004","MISSOURI","MO","ST. LOUIS CITY","29510","US PRESIDENT","OTHER","OTHER","712","144638","20250821","TOTAL"
"2004","MISSOURI","MO","ST. LOUIS COUNTY","29189","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","244969","542983","20250821","TOTAL"
"2004","MISSOURI","MO","ST. LOUIS COUNTY","29189","US PRESIDENT","JOHN KERRY","DEMOCRAT","295284","542983","20250821","TOTAL"
